canonical_url,domain,outlet_count,outlet_ids,outlet_names,media_types,owners,prefectures,source_names,has_manual,fb_any,x_any,youtube_any,has_tv,has_radio,has_newspaper,has_website_entity,web_native
https://capitano.gr,capitano.gr,1,['3dfebf7a4076718ac1d22ecf1e664c6536f72088'],['capitano'],['website'],['OnMedia Digital MAE'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/Capitanogr-345752789242159/,https://twitter.com/Capitano_Sports,,False,False,False,True,True
https://centertv.gr,centertv.gr,1,['c1983b10ca510e05b2a41af753abe3dc0862b84e'],['CENTER TV'],['tv'],['ΤΗΛΕΟΡΑΣΗ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ Α.Ε.'],['Kavala'],['esr_tv_regional'],False,https://www.facebook.com/centertv,,https://www.youtube.com/@centerwebtv,True,False,False,False,False
https://chalandri.gr,chalandri.gr,1,['2f7c8a7a2bfc54580718acdac6a44c1bbea706f6'],['ΕΝ ΔΗΜΩ Χαλανδρίου'],['newspaper'],['PALCO COMMEDIA-ΠΑΛΚΟ ΚΟΜΜΕΝΤΙΑ ΑΜΚΕ'],['Attica'],['mt_press'],False,https://www.facebook.com/p/%CE%95%CE%9D-%CE%94%CE%97%CE%9C%CE%A9-%CE%A7%CE%B1%CE%BB%CE%B1%CE%BD%CE%B4%CF%81%CE%AF%CE%BF%CF%85-100028131895162/,,,False,False,True,False,False
https://cinarfm.gr,cinarfm.gr,1,['90d9c50d1274271e764e987f003116afa2696b09'],['CINAR FM'],['radio'],['ΣΥΛΛΟΓΟΣ Ο ΠΛΑΤΑΝΟΣ'],['Rodopi'],['esr_radio'],False,,,,False,True,False,False,False
https://cnn.gr,cnn.gr,1,['ce19f51e34e1a531376fb0bcb71349ec2ddf8b8d'],['cnn'],['website'],['D.G. NEWSAGENCY Α.Ε.'],['Attica'],['mt_websites'],False,https://www.facebook.com/cnn.greece,https://twitter.com/CNNgreece,https://www.youtube.com/channel/UCA449AY-qrJsvE7HX8MZVog/videos,False,False,False,True,True
https://contra.gr,contra.gr,1,['107c99bf59ab55717a93302faa4723e1c58edc5d'],['contra'],['website'],['24 MEDIA Α.Ε ΨΗΦΙΑΚΩΝ ΕΦΑΡΜΟΓΩΝ'],['Attica'],['mt_websites'],False,https://www.facebook.com/contragr/,https://x.com/Contragr,,False,False,False,True,True
https://corfuchannel.com,corfuchannel.com,2,"['9929173f00c5d698571c8caf1ff852c10a905890', 'd7dc13ac6e74960e31686bc6262bffe4bbafc7f7']","['CORFU CHANNEL', 'ΕΦΗΜΕΡΙΔΑ ""ΕΠΙΣΗΜΑΝΣΕΙΣ ΤΗΣ ΚΥΡΙΑΚΗΣ""']","['newspaper', 'tv']","['CORFU CHANNEL SA', 'ΤΗΛΕΟΠΤΙΚΕΣ ΕΚΔΟΤΙΚΕΣ  ΕΜΠΟΡΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΚΕΡΚΥΡΑΣ Α.Ε.']",['Corfu'],"['esr_tv_regional', 'mt_press']",False,https://www.facebook.com/corfuchannel/?ref=page_internal,,https://www.youtube.com/@corfuchanneltileorasi,True,False,True,False,False
https://corfupress.com,corfupress.com,2,"['74864da191fcd1140f7d7c9e33afd9b134ed46b9', 'c6a6fc945982b20eccfc5d9f5f2f8091be32adf8']","['CORFUPRESS.COM', 'corfupress']","['newspaper', 'website']",[],['Corfu'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/CorfuPress.com.Official/,https://twitter.com/corfupress,https://www.youtube.com/channel/UC38lHlcs0lAuvTghuS7Vd3Q,False,False,True,True,False
https://corfusports.com,corfusports.com,1,['d75fee7b047c8d912e188201a520ab8dd68ece0f'],['corfusports'],['website'],[],['Corfu'],['mt_websites'],False,https://www.facebook.com/corfusports/,,,False,False,False,True,True
https://creta24.gr,creta24.gr,1,['f807cf3cdf9d5ee39251b51e83166107db00114e'],['creta24'],['website'],['ΠΑΓΚΡΗΤΙΑ ΡΑΔΙΟΤΗΛΕΟΡΑΣΗ Α.Ε.'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/creta24.gr/,https://twitter.com/creta24news,https://www.youtube.com/channel/UCBjb_pNOT0WQMh7QGHmajEA,False,False,False,True,True
https://cretalive.gr,cretalive.gr,1,['fad4c6a3018c630c653eccb22c90ed6e51aac1d3'],['cretalive'],['website'],['OnMedia Digital MAE'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/cretalive/,https://www.twitter.com/cretalive/,https://www.youtube.com/channel/UCmzaIE6UCdRguV2hYXxDl_A,False,False,False,True,True
https://cretaone.gr,cretaone.gr,1,['75f8c3c6f919bd0ff23dffbd5f6da03dd4bcfc6f'],['cretaone'],['website'],['NEW VISION MEDIA'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/cretaonegr/,https://twitter.com/cretaonegr,https://www.youtube.com/channel/UCwzjrcwPZXoW_iDkY76FbEQ,False,False,False,True,True
https://cretatimes.gr,cretatimes.gr,1,['5ae35acfc6851a5a5f52ca9049dc4ac372d8aa4a'],['cretatimes'],['website'],['NEW VISION MEDIA'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/cretatimes/,,,False,False,False,True,True
